"","Date","Year","Month","Brand","Vehicle_Type_Group","Vehicle_Type","Model_Year","Fuel_Type","Gear","CCM","Horse_Power","Color","Body_Type","Seller","Seller_Status","Kilometers","Price"
"8119",2020-04-18,2020,"4","Mercedes","200","200",1988,"Gasoline","Automatic","1300 cc and below","Don't Know","Gray","Sedan","Galery","2nd Hand",278000,39900
"8120",2020-04-18,2020,"4","Opel","Corsa","1.4 GLS",1998,"Gasoline","Automatic","1301-1600 cc","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",144000,39900
"8121",2020-03-26,2020,"3","Peugeot","307","1.6 XR",2003,"Gasoline","Automatic","1301-1600 cc","100 HP and below","Gray","Station Wagon","Owner","2nd Hand",204000,39900
"8122",2020-05-12,2020,"5","Skoda","Fabia","1.2 Classic",2008,"Gasoline","Manual","1300 cc and below","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",189000,39800
"8123",2020-04-18,2020,"4","Audi","A4","Other",1997,"Diesel","Manual","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",239000,39750
"8124",2020-05-06,2020,"5","Ford","Fiesta","1.4 TDCi Comfort",2006,"Diesel","Manual","1301-1600 cc","100 HP and below","Gray","Hatchback 5 Doors","Owner","2nd Hand",247000,39750
"8125",2020-04-18,2020,"4","Ford","Fiesta","1.4 TDCi Comfort",2007,"Diesel","Manual","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",260000,39750
"8126",2020-05-24,2020,"5","Hyundai","Getz","1.5 CRDi GL Active",2005,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",10000,39750
"8127",2020-04-22,2020,"4","Hyundai","Getz","1.5 CRDi VGT",2007,"Diesel","Manual","1301-1600 cc","Don't Know","Silver Gray","Hatchback 5 Doors","Galery","2nd Hand",154000,39750
"8128",2020-04-18,2020,"4","Hyundai","Other","Other",2009,"Gasoline","Manual","1300 cc and below","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",220000,39750
"8129",2020-04-18,2020,"4","Mercedes","S Series","S 320 320 L",1992,"Gasoline","Automatic","1300 cc and below","Don't Know","Black","Sedan","Galery","2nd Hand",320000,39750
"8130",2020-04-22,2020,"4","Opel","Corsa","1.2 Swing",2000,"Electricity","Automatic","1300 cc and below","100 HP and below","Gray","Hatchback 5 Doors","Owner","2nd Hand",117000,39750
"8131",2020-04-17,2020,"4","Opel","Astra","1.4 Club",2003,"Gasoline","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",299000,39750
"8132",2020-05-17,2020,"5","Opel","Astra","1.4 Classic",2006,"Gasoline","Manual","1301-1600 cc","100 HP and below","Gray","Sedan","Owner","2nd Hand",228000,39750
"8133",2020-04-18,2020,"4","Renault","Symbol","1.5 DCi Authentique",2009,"Diesel","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",480000,39750
"8134",2020-06-05,2020,"6","Seat","Ibiza","1.4 TDI Stylance",2008,"Diesel","Manual","1301-1600 cc","100 HP and below","Black","Hatchback 5 Doors","Owner","2nd Hand",390000,39750
"8135",2020-04-30,2020,"4","Skoda","Fabia","1.4 TDI Ambiente",2007,"Diesel","Manual","1301-1600 cc","Don't Know","Black","Hatchback 5 Doors","Galery","2nd Hand",260000,39750
"8136",2020-03-25,2020,"3","Opel","Corsa","1.2 Enjoy",2005,"Gasoline","Manual","1300 cc and below","100 HP and below","Red","Hatchback 5 Doors","Owner","2nd Hand",163000,39700
"8137",2020-04-24,2020,"4","Renault","Megane","1.6 RTX",2001,"Gasoline","Manual","1301-1600 cc","101-125 HP","Dark Blue","Sedan","Owner","2nd Hand",277000,39700
"8138",2020-05-12,2020,"5","Renault","Megane","1.4 Authentique",2006,"Gasoline","Manual","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",153000,39650
"8139",2020-04-18,2020,"4","BMW","3 Series","318i Standart",1998,"Gasoline","Manual","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",297000,39500
"8140",2020-06-12,2020,"6","Fiat","Marea","1.6 16V Exclusive",2003,"Gasoline","Manual","1301-1600 cc","100 HP and below","Silver Gray","Sedan","Owner","2nd Hand",215000,39500
"8141",2020-04-06,2020,"4","Fiat","Albea","1.3 Multijet Active",2004,"Diesel","Manual","1300 cc and below","100 HP and below","Gray","Sedan","Owner","2nd Hand",184998,39500
"8142",2020-04-18,2020,"4","Ford","Focus","1.6 Ambiente",2000,"Gasoline","Automatic","1301-1600 cc","Don't Know","Burgundy","Sedan","Galery","2nd Hand",240000,39500
"8143",2020-05-08,2020,"5","Ford","Fiesta","1.4 TDCi Comfort",2008,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Galery","2nd Hand",225000,39500
"8144",2020-06-13,2020,"6","Hyundai","Accent","1.3",2004,"Gasoline","Manual","1301-1600 cc","100 HP and below","White","Hatchback 5 Doors","Owner","2nd Hand",162000,39500
"8145",2020-05-31,2020,"5","Hyundai","Getz","Other",2007,"Gasoline","Manual","1301-1600 cc","Don't Know","Silver Gray","Hatchback 5 Doors","Galery","2nd Hand",300000,39500
"8146",2020-04-02,2020,"4","Kia","Cerato","1.6 CRDi LX",2007,"Diesel","Manual","1301-1600 cc","101-125 HP","Black","Sedan","Galery","2nd Hand",285000,39500
"8147",2020-04-18,2020,"4","Nissan","Micra","Other",2007,"Diesel","Manual","1301-1600 cc","Don't Know","Black","Hatchback 5 Doors","Galery","2nd Hand",247000,39500
"8148",2020-04-18,2020,"4","Opel","Astra","1.6 Cabrio",1995,"Gasoline","Manual","1300 cc and below","Don't Know","Black","Open Top / Cabriolet","Galery","2nd Hand",250000,39500
"8149",2020-06-16,2020,"6","Renault","Megane","1.6 CC Dynamique",2005,"Gasoline","Manual","1301-1600 cc","101-125 HP","Gray","Sedan","Galery","2nd Hand",218000,39500
"8150",2020-05-30,2020,"5","Renault","Clio","1.5 DCi Authentique",2007,"Diesel","Manual","1301-1600 cc","100 HP and below","Gray","Sedan","Galery","2nd Hand",193000,39500
"8151",2020-06-10,2020,"6","Renault","Clio","1.5 dCi Grandtour Authentique Edition",2012,"Diesel","Manual","1301-1600 cc","126-150 HP","Gray","Hatchback 5 Doors","Galery","2nd Hand",260000,39500
"8152",2020-04-17,2020,"4","Ford","Fusion","1.6 Lux",2005,"Gasoline","Manual","1301-1600 cc","Don't Know","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",210000,39250
"8153",2020-03-28,2020,"3","Ford","Other","Other",2010,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Minivan","Owner","2nd Hand",210674,39000
"8154",2020-05-25,2020,"5","Fiat","Linea","1.3 Multijet Active Plus",2012,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Sedan","Owner","2nd Hand",197000,39000
"8155",2020-04-17,2020,"4","Fiat","Linea","Other",2012,"Diesel","Manual","1300 cc and below","Don't Know","White","Sedan","Galery","2nd Hand",124000,39000
"8156",2020-06-06,2020,"6","Ford","Focus","1.6 Collection",2005,"Gasoline","Manual","1301-1600 cc","100 HP and below","Silver Gray","Sedan","Owner","2nd Hand",708000,39000
"8157",2020-06-07,2020,"6","Hyundai","Matrix","1.5 CRDi VGT Select",2010,"Diesel","Manual","1601-1800 cc","100 HP and below","White","Other","Owner","2nd Hand",285000,39000
"8158",2020-04-17,2020,"4","Nissan","Primera","1.6 Tekna",2004,"Gasoline","Manual","1301-1600 cc","Don't Know","Yellow","Sedan","Galery","2nd Hand",303000,39000
"8159",2020-06-06,2020,"6","Opel","Astra","1.6 CD",1999,"Gasoline","Manual","1601-1800 cc","101-125 HP","Gray","Sedan","Owner","2nd Hand",270000,39000
"8160",2020-04-07,2020,"4","Opel","Astra","1.6 CD",1999,"Gasoline","Manual","1601-1800 cc","100 HP and below","Silver Gray","Hatchback 5 Doors","Owner","2nd Hand",235300,39000
"8161",2020-04-22,2020,"4","Opel","Corsa","1.3 CDTI Essentia",2004,"Diesel","Manual","1300 cc and below","100 HP and below","Dark Blue","Hatchback 5 Doors","Owner","2nd Hand",240000,39000
"8162",2020-05-01,2020,"5","Kia","Rio","1.5 CRDi EX Advance",2006,"Diesel","Manual","1301-1600 cc","Don't Know","Smoked","Hatchback 5 Doors","Galery","2nd Hand",298000,38950
"8163",2020-04-10,2020,"4","Fiat","Punto","1.4 Dynamic 16V",2004,"Electricity","Manual","1301-1600 cc","100 HP and below","Red","Hatchback 5 Doors","Owner","2nd Hand",280000,38900
"8164",2020-05-25,2020,"5","Mercedes","200","200 E",1993,"Gasoline","Manual","1801-2000 cc","126-150 HP","Black","Sedan","Owner","2nd Hand",450,38900
"8165",2020-04-18,2020,"4","Peugeot","307","Other",2004,"Diesel","Manual","1301-1600 cc","Don't Know","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",250000,38850
"8166",2020-04-18,2020,"4","Renault","Clio","Other",2004,"Diesel","Manual","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",200000,38850
"8167",2020-04-18,2020,"4","Audi","A4","A4 Sedan 1.6",1999,"Gasoline","Manual","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",300000,38750
"8168",2020-04-18,2020,"4","Chevrolet","Kalos","1.2 SE",2004,"Electricity","Manual","1300 cc and below","Don't Know","Gray","Hatchback 5 Doors","Galery","2nd Hand",140000,38750
"8169",2020-05-11,2020,"5","Chevrolet","Kalos","1.2 SE",2005,"Gasoline","Manual","1300 cc and below","100 HP and below","Gray","Hatchback 5 Doors","Owner","2nd Hand",104000,38750
"8170",2020-04-18,2020,"4","Fiat","Linea","Other",2012,"Diesel","Manual","1300 cc and below","Don't Know","White","Sedan","Galery","2nd Hand",370000,38750
"8171",2020-06-11,2020,"6","Hyundai","Elantra","1.6 Elegance",2005,"Gasoline","Manual","1301-1600 cc","100 HP and below","Blue","Sedan","Galery","2nd Hand",200000,38750
"8172",2020-04-18,2020,"4","Mercedes","C","Other",1994,"Gasoline","Manual","1601-1800 cc","Don't Know","Black","Sedan","Galery","2nd Hand",330000,38750
"8173",2020-04-18,2020,"4","Mitsubishi","L 200","4x2 Magnum",1999,"Diesel","Manual","1300 cc and below","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",165000,38750
"8174",2020-06-11,2020,"6","Opel","Vectra","2.0 GLS",1997,"Gasoline","Manual","1801-2000 cc","126-150 HP","White","Sedan","Owner","2nd Hand",226000,38750
"8175",2020-05-17,2020,"5","Opel","Corsa","1.4 Twinport Enjoy",2004,"Electricity","Manual","1301-1600 cc","100 HP and below","Silver Gray","Hatchback 5 Doors","Galery","2nd Hand",218000,38750
"8176",2020-04-28,2020,"4","Peugeot","307","1.6 XT",2003,"Gasoline","Semi Automatic","1301-1600 cc","101-125 HP","Red","Hatchback 5 Doors","Owner","2nd Hand",205000,38750
"8177",2020-04-28,2020,"4","Peugeot","307","1.4 HDI XR",2004,"Diesel","Manual","1301-1600 cc","100 HP and below","Dark Blue","Hatchback 5 Doors","Owner","2nd Hand",255000,38750
"8178",2020-04-18,2020,"4","Skoda","Roomster","1.2 Style",2011,"Gasoline","Manual","1300 cc and below","Don't Know","White","MPV","Galery","2nd Hand",285000,38750
"8179",2020-05-18,2020,"5","Hyundai","Accent","1.3",2005,"Gasoline","Manual","1301-1600 cc","100 HP and below","Silver Gray","Sedan","Owner","2nd Hand",168000,38700
"8180",2020-03-30,2020,"3","Hyundai","Getz","1.5 CRDi VGT",2007,"Diesel","Manual","1301-1600 cc","101-125 HP","Silver Gray","Hatchback 5 Doors","Owner","2nd Hand",240000,38700
"8181",2020-04-02,2020,"4","Alfa Romeo","147","1.6 TS Distinctive",2004,"Gasoline","Manual","1301-1600 cc","101-125 HP","Black","Hatchback 5 Doors","Owner","2nd Hand",236500,38500
"8182",2020-05-23,2020,"5","Ford","Mondeo","2.0 Ghia",2001,"Gasoline","Manual","1801-2000 cc","101-125 HP","Silver Gray","Sedan","Galery","2nd Hand",365000,38500
"8183",2020-04-18,2020,"4","Honda","Civic","1.4 1.4i",2000,"Gasoline","Manual","1301-1600 cc","Don't Know","Silver Gray","Sedan","Galery","2nd Hand",299000,38500
"8184",2020-06-10,2020,"6","Hyundai","Accent","1.6 Admire",2006,"Gasoline","Manual","1601-1800 cc","100 HP and below","Gray","Sedan","Galery","2nd Hand",191,38500
"8185",2020-05-14,2020,"5","Hyundai","Accent Era","1.5 CRDi Team",2007,"Diesel","Manual","1301-1600 cc","101-125 HP","Honey","Sedan","Galery","2nd Hand",311000,38500
"8186",2020-04-18,2020,"4","Hyundai","Accent Era","Other",2008,"Gasoline","Manual","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",212300,38500
"8187",2020-04-18,2020,"4","Hyundai","Getz","1.5 CRDi VGT Start",2010,"Diesel","Manual","1301-1600 cc","Don't Know","Blue","Hatchback 5 Doors","Galery","2nd Hand",230000,38500
"8188",2020-04-18,2020,"4","Mercedes","C","C 180 Elegance",1995,"Gasoline","Automatic","1300 cc and below","Don't Know","Blue","Sedan","Galery","2nd Hand",388000,38500
"8189",2020-04-18,2020,"4","Opel","Vectra","1.6 Comfort",2001,"Gasoline","Manual","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",290000,38500
"8190",2020-04-26,2020,"4","Renault","Megane II","Megane II",2005,"Gasoline","Automatic","1301-1600 cc","100 HP and below","Silver Gray","Sedan","Galery","2nd Hand",185600,38500
"8191",2020-04-18,2020,"4","Renault","Laguna","Other",2006,"Gasoline","Automatic","1300 cc and below","Don't Know","Other","Other","Galery","2nd Hand",305000,38500
"8192",2020-04-18,2020,"4","Renault","Megane","Other",2012,"Electricity","Automatic","1300 cc and below","Don't Know","Other","Other","Galery","2nd Hand",190000,38500
"8193",2020-06-10,2020,"6","Chevrolet","Kalos","1.2 SE",2004,"Electricity","Manual","1300 cc and below","100 HP and below","Blue","Hatchback 5 Doors","Owner","2nd Hand",204000,38000
"8194",2020-06-14,2020,"6","Citroen","C3","SX 1.4 HDI",2004,"Diesel","Manual","1301-1600 cc","100 HP and below","Blue","Hatchback 5 Doors","Owner","2nd Hand",256000,38000
"8195",2020-06-13,2020,"6","Citroen","C3","1.4 HDi 1.4 HDI 16V SX",2004,"Diesel","Manual","1301-1600 cc","100 HP and below","Gray","Hatchback 5 Doors","Owner","2nd Hand",240000,38000
"8196",2020-06-16,2020,"6","Fiat","Siena","1.6 HL",1999,"Gasoline","Manual","1301-1600 cc","101-125 HP","Red","Sedan","Galery","2nd Hand",119000,38000
"8197",2020-06-15,2020,"6","Fiat","Palio","1.3 M.jet",2004,"Diesel","Manual","1300 cc and below","100 HP and below","Silver Gray","Hatchback 5 Doors","Owner","2nd Hand",164500,38000
"8198",2020-03-19,2020,"3","Fiat","Marea","1.6 16V Liberty",2004,"Gasoline","Manual","1301-1600 cc","101-125 HP","Silver Gray","Sedan","Owner","2nd Hand",216000,38000
"8199",2020-05-16,2020,"5","Fiat","Panda","1.2",2005,"Gasoline","Manual","1300 cc and below","100 HP and below","Burgundy","Sport / Coupe","Galery","2nd Hand",154000,38000
"8200",2020-05-09,2020,"5","Fiat","Marea","1.6 16V Liberty",2007,"Gasoline","Manual","1301-1600 cc","101-125 HP","Gray","Sedan","Owner","2nd Hand",130000,38000
"8201",2020-03-23,2020,"3","Fiat","Linea","1.3 M.jet Active",2014,"Diesel","Manual","1301-1600 cc","100 HP and below","White","Sedan","Owner","2nd Hand",180000,38000
"8202",2020-04-17,2020,"4","Ford","Fiesta","1.4 TDCi Comfort",2007,"Diesel","Manual","1301-1600 cc","Don't Know","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",349000,38000
"8203",2020-04-13,2020,"4","Honda","Civic","-",1999,"Gasoline","Manual","1301-1600 cc","100 HP and below","Silver Gray","Sedan","Owner","2nd Hand",250000,38000
"8204",2020-06-16,2020,"6","Honda","CR-V","2.0i Executive",2010,"Gasoline","Automatic","1801-2000 cc","126-150 HP","Black","Off-road Vehicle","Galery","Damaged",33333,38000
"8205",2020-05-05,2020,"5","Mercedes","200","200 E",1990,"Gasoline","Manual","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",322000,38000
"8206",2020-04-29,2020,"4","Peugeot","Other","Other",2004,"Gasoline","Manual","1601-1800 cc","101-125 HP","Gray","Other","Owner","2nd Hand",40000,38000
"8207",2020-06-15,2020,"6","Renault","Clio","1.4 16V",2002,"Gasoline","Manual","1301-1600 cc","100 HP and below","White","Sedan","Galery","2nd Hand",216000,38000
"8208",2020-06-13,2020,"6","Renault","Megane","2.0 RXE",1999,"Gasoline","Automatic","1301-1600 cc","Don't Know","Green","Sedan","Owner","2nd Hand",210000,37900
"8209",2020-04-30,2020,"4","Fiat","Siena","1.6",1999,"Electricity","Manual","1301-1600 cc","100 HP and below","Blue","Sedan","Owner","2nd Hand",197000,37900
"8210",2020-05-29,2020,"5","Fiat","Stilo","1.6 Actual",2005,"Gasoline","Manual","1301-1600 cc","101-125 HP","Gray","Hatchback 5 Doors","Owner","2nd Hand",175000,37900
"8211",2020-04-18,2020,"4","Mercedes","200","200 E",1990,"Gasoline","Automatic","1300 cc and below","Don't Know","Blue","Sedan","Galery","2nd Hand",377000,37900
"8212",2020-05-12,2020,"5","Opel","Corsa","Other",2005,"Diesel","Manual","1300 cc and below","Don't Know","Smoked","Hatchback 5 Doors","Galery","2nd Hand",223000,37900
